timestamps,TP9,AF7,AF8,TP10
1628133352.357,-5.859,-59.082,-9.277,-2.930
1628133352.361,-87.402,-56.641,-13.672,-66.406
1628133352.365,-78.125,-26.855,-22.949,-66.406
1628133352.369,7.812,-18.555,-24.902,0.488
1628133352.373,-3.418,-20.020,-44.922,-4.883
1628133352.370,-71.289,-28.809,-50.293,-55.664
1628133352.374,-4.883,-26.367,-21.484,-5.371
1628133352.378,-34.668,-45.898,-37.598,-20.996
1628133352.382,-103.516,-59.570,-62.012,-71.289
1628133352.386,-35.645,-43.945,-46.875,-25.879
1628133352.390,35.645,-19.043,-23.438,22.949
1628133352.394,-12.695,-17.578,-17.578,-16.602
1628133352.397,-98.145,-31.250,-25.391,-83.008
1628133352.401,-63.477,-26.855,-33.691,-57.617
1628133352.405,25.391,-20.996,-30.762,13.672
1628133352.409,15.625,-25.879,-23.438,9.277
1628133352.413,-65.918,-34.180,-36.133,-53.223
1628133352.402,-62.500,-36.133,-23.926,-48.828
1628133352.406,16.113,-50.781,-28.320,7.812
1628133352.410,15.625,-50.781,-59.570,0.000
1628133352.414,-67.383,-29.297,-50.293,-66.895
1628133352.418,-79.102,-23.438,-34.180,-68.359
1628133352.422,-12.207,-31.738,-39.551,-11.719
1628133352.426,31.250,-26.367,-40.039,17.090
1628133352.429,-18.066,-25.879,-26.855,-26.367
1628133352.433,-86.914,-23.926,-27.832,-83.008
1628133352.437,-27.344,-24.414,-28.809,-32.715
1628133352.441,43.457,-29.785,-27.832,20.996
1628133352.445,-8.789,-30.762,-29.785,-19.043
1628133352.437,-88.379,-29.785,-26.367,-80.566
1628133352.441,-62.012,-26.367,-26.855,-67.871
1628133352.445,22.949,-24.414,-30.273,3.906
1628133352.449,11.719,-25.879,-32.715,3.418
1628133352.453,-74.707,-35.156,-46.875,-67.383
1628133352.457,-74.707,-44.922,-59.570,-74.707
1628133352.461,14.160,-24.414,-51.270,2.441
1628133352.464,30.273,-0.977,-46.387,22.461
1628133352.468,-53.223,-33.691,-41.504,-55.176
1628133352.472,-95.215,-41.504,-25.391,-90.820
1628133352.476,-28.809,-18.066,-20.508,-27.344
1628133352.480,17.578,-35.156,-21.973,4.883
1628133352.494,-33.203,-49.805,-19.531,-42.480
1628133352.498,-91.309,-52.734,-26.855,-84.961
1628133352.502,-45.410,-53.223,-39.062,-44.434
1628133352.506,29.785,-32.227,-37.109,10.254
1628133352.510,-15.625,-28.809,-51.758,-17.578
1628133352.514,-98.145,-36.133,-61.035,-71.777
1628133352.518,-65.430,-32.227,-36.133,-52.246
1628133352.521,19.043,-17.090,-12.207,5.371
1628133352.525,3.418,-27.344,-19.531,-8.789
1628133352.529,-73.730,-41.504,-46.387,-70.801
1628133352.533,-77.637,-42.480,-41.016,-79.590
1628133352.537,4.395,-41.992,-16.602,-16.602
1628133352.531,38.574,-39.062,-11.230,14.648
1628133352.535,-33.203,-39.062,-16.113,-30.273
1628133352.539,-87.402,-33.203,-20.508,-66.895
1628133352.543,-38.086,-23.926,-19.043,-25.391
1628133352.547,16.113,-15.137,-22.461,17.578
1628133352.551,-29.785,-26.367,-27.344,-29.785
1628133352.555,-67.383,-34.668,-20.020,-62.988
1628133352.558,-19.043,-28.809,-19.531,-23.926
1628133352.562,35.156,-18.066,-25.879,13.184
1628133352.566,-13.672,-29.785,-46.387,-26.367
1628133352.570,-91.797,-30.273,-46.387,-85.449
1628133352.574,-63.477,-34.668,-25.879,-58.594
1628133352.588,25.391,-43.457,-34.668,14.648
1628133352.592,34.180,-33.203,-38.574,24.902
1628133352.596,-58.594,-31.250,-38.574,-40.039
1628133352.600,-99.609,-30.762,-35.156,-75.684
1628133352.604,-20.020,-20.996,-19.043,-15.625
1628133352.608,35.156,-23.926,-8.301,29.297
1628133352.612,-24.414,-56.152,-22.461,-14.160
1628133352.615,-77.148,-62.500,-47.363,-53.223
1628133352.619,-32.227,-37.109,-40.039,-30.762
1628133352.623,24.414,-24.414,-30.273,6.348
1628133352.627,-17.090,-20.996,-37.598,-15.137
1628133352.631,-74.707,-33.203,-26.855,-46.387
1628133352.626,-44.922,-24.902,-17.090,-20.508
1628133352.630,14.160,-14.160,-24.414,13.184
1628133352.634,1.465,-21.484,-23.926,-11.719
1628133352.638,-74.707,-29.785,-20.020,-70.801
1628133352.642,-73.242,-42.969,-22.461,-62.988
1628133352.646,16.113,-42.480,-20.508,-1.953
1628133352.650,28.809,-42.480,-18.066,4.883
1628133352.653,-50.781,-39.551,-33.691,-50.293
1628133352.657,-78.613,-28.320,-53.223,-62.988
1628133352.661,-13.672,-32.715,-54.199,-11.230
1628133352.665,25.879,-21.484,-35.645,14.160
1628133352.669,-38.574,-22.461,-16.113,-29.297
1628133352.681,-87.891,-40.039,-22.461,-69.336
1628133352.685,-36.133,-36.133,-34.668,-34.668
1628133352.689,44.434,-28.320,-18.555,35.645
1628133352.693,15.137,-46.387,-14.160,16.113
1628133352.697,-81.055,-42.480,-38.086,-63.965
1628133352.701,-58.594,-19.043,-49.316,-51.758
1628133352.705,34.668,-24.902,-37.598,26.855
1628133352.708,10.742,-31.250,-29.785,12.695
1628133352.712,-84.961,-43.945,-26.855,-63.477
1628133352.716,-79.590,-47.363,-17.090,-68.359
1628133352.720,9.277,-18.555,-23.926,3.906
1628133352.724,34.668,-14.160,-29.297,29.297
1628133352.723,-44.922,-41.016,-20.508,-38.574
1628133352.727,-102.539,-58.594,-31.250,-81.543
1628133352.731,-36.621,-41.504,-30.273,-27.344
1628133352.735,25.879,-34.180,-31.250,17.090
1628133352.739,-24.902,-41.992,-44.922,-20.996
1628133352.743,-87.402,-26.367,-34.180,-69.336
1628133352.747,-49.316,-30.762,-21.484,-51.758
1628133352.750,16.602,-41.504,-26.855,2.441
1628133352.754,-6.348,-44.434,-22.949,-2.930
1628133352.758,-76.172,-44.922,-27.344,-62.012
1628133352.762,-56.152,-29.297,-31.250,-47.852
1628133352.766,27.344,-17.090,-18.066,20.020
1628133352.775,17.090,-27.832,-29.785,14.648
1628133352.779,-63.477,-35.156,-35.156,-42.969
1628133352.783,-70.801,-29.785,-8.789,-40.039
1628133352.787,-3.418,-46.875,-14.648,14.648
1628133352.791,27.832,-44.922,-14.648,33.203
1628133352.795,-32.715,-44.922,-8.301,-22.949
1628133352.799,-88.867,-45.410,-36.621,-76.172
1628133352.802,-17.578,-13.184,-35.156,-23.438
1628133352.806,42.969,-5.371,-24.414,34.180
1628133352.810,-22.949,-26.855,-25.391,-3.418
1628133352.814,-107.422,-46.387,-19.531,-70.312
1628133352.818,-69.336,-27.832,-19.043,-46.875
1628133352.812,25.391,-11.719,-18.066,20.020
1628133352.816,-2.930,-31.738,-18.066,-1.953
1628133352.820,-100.098,-44.434,-17.578,-71.777
1628133352.824,-87.891,-40.527,-15.625,-68.848
1628133352.828,6.836,-32.715,-21.973,3.418
1628133352.832,22.461,-25.391,-30.273,18.066
1628133352.836,-70.312,-36.133,-31.738,-50.781
1628133352.839,-103.516,-47.363,-25.879,-79.590
1628133352.843,-20.020,-39.062,-32.715,-26.367
1628133352.847,16.113,-52.734,-53.223,8.789
1628133352.851,-49.805,-50.781,-57.617,-36.133
1628133352.855,-89.844,-16.113,-33.203,-74.219
1628133352.888,-38.086,-20.996,-27.832,-37.598
1628133352.892,17.578,-33.203,-40.527,7.812
1628133352.896,-23.438,-19.043,-40.527,-21.484
1628133352.900,-88.379,-25.879,-28.809,-70.312
1628133352.904,-57.617,-34.180,-19.531,-50.781
1628133352.908,27.832,-22.949,-17.578,9.766
1628133352.912,7.324,-36.133,-21.484,-1.465
1628133352.915,-89.844,-44.922,-31.738,-69.824
1628133352.919,-70.312,-19.531,-20.996,-57.129
1628133352.923,13.184,-16.113,-29.297,-5.371
1628133352.927,14.648,-28.809,-48.340,-4.395
1628133352.931,-62.012,-29.785,-42.969,-63.477
1628133352.907,-85.938,-24.902,-29.297,-81.055
1628133352.911,-6.836,-20.020,-24.902,-23.926
1628133352.915,32.715,-28.320,-31.250,7.324
1628133352.919,-20.996,-35.645,-43.945,-27.832
1628133352.923,-67.871,-33.691,-52.246,-67.383
1628133352.927,-20.508,-27.344,-36.133,-26.855
1628133352.931,37.109,-17.578,-13.672,23.926
1628133352.934,-5.859,-24.414,-8.301,-7.324
1628133352.938,-86.914,-43.945,-26.855,-74.219
